fset	c	seed	threshold	cost_per_tx	flagged_frac
4sensor	1	453	0.6100	0.061200	0.0582
4sensor	1	453	0.6200	0.053800	0.0505
4sensor	1	453	0.6300	0.046800	0.0425
4sensor	1	453	0.6400	0.040300	0.0353
4sensor	1	453	0.6500	0.034800	0.0290
4sensor	1	453	0.6600	0.031000	0.0246
4sensor	1	453	0.6700	0.027000	0.0201
4sensor	1	453	0.6800	0.024000	0.0166
4sensor	1	453	0.6900	0.022800	0.0145
4sensor	1	453	0.7000	0.021400	0.0118
4sensor	1	453	0.7100	0.020300	0.0100
4sensor	1	453	0.7200	0.018900	0.0081
4sensor	1	453	0.7300	0.018100	0.0068
4sensor	1	453	0.7400	0.017600	0.0061
4sensor	1	453	0.7500	0.017100	0.0052
4sensor	1	453	0.7600	0.017200	0.0046
4sensor	1	453	0.7700	0.016500	0.0039
4sensor	1	453	0.7800	0.016100	0.0032
4sensor	1	453	0.7900	0.015500	0.0024
4sensor	1	453	0.8000	0.015600	0.0023
4sensor	1	453	0.8100	0.015200	0.0018
4sensor	1	453	0.8200	0.014800	0.0013
4sensor	1	453	0.8300	0.014400	0.0009
4sensor	1	453	0.8400	0.014200	0.0006
4sensor	1	453	0.8500	0.014100	0.0004
4sensor	1	453	0.8600	0.014100	0.0002
4sensor	1	453	0.8700	0.014200	0.0001
4sensor	1	453	0.8800	0.014300	0.0001
4sensor	1	453	0.8900	0.014400	0.0001
4sensor	1	453	0.9000	0.014400	0.0001
4sensor	1	453	0.9100	0.014400	0.0000
4sensor	1	453	0.9200	0.014400	0.0000
4sensor	1	453	0.9300	0.014400	0.0000
4sensor	1	453	0.9400	0.014400	0.0000
4sensor	1	453	0.9500	0.014400	0.0000
4sensor	1	453	0.9600	0.014400	0.0000
4sensor	1	453	0.9700	0.014400	0.0000
4sensor	1	453	0.9800	0.014400	0.0000
4sensor	1	453	0.9900	0.014400	0.0000
4sensor	1	453	1.0000	0.014400	0.0000
4sensor	10	453	0.0100	0.981100	0.9811
4sensor	10	453	0.0200	0.969200	0.9692
4sensor	10	453	0.0300	0.954400	0.9544
4sensor	10	453	0.0400	0.938300	0.9383
4sensor	10	453	0.0500	0.923300	0.9233
4sensor	10	453	0.0600	0.908500	0.9085
4sensor	10	453	0.0700	0.891400	0.8914
4sensor	10	453	0.0800	0.875600	0.8756
4sensor	10	453	0.0900	0.858400	0.8584
4sensor	10	453	0.1000	0.844500	0.8445
4sensor	10	453	0.1100	0.828000	0.8280
4sensor	10	453	0.1200	0.813400	0.8134
4sensor	10	453	0.1300	0.798000	0.7980
4sensor	10	453	0.1400	0.782700	0.7827
4sensor	10	453	0.1500	0.767100	0.7671
4sensor	10	453	0.1600	0.749900	0.7499
4sensor	10	453	0.1700	0.735500	0.7355
4sensor	10	453	0.1800	0.719600	0.7196
4sensor	10	453	0.1900	0.703000	0.7030
4sensor	10	453	0.2000	0.687500	0.6875
4sensor	10	453	0.2100	0.672200	0.6722
4sensor	10	453	0.2200	0.655100	0.6551
4sensor	10	453	0.2300	0.641100	0.6411
4sensor	10	453	0.2400	0.625500	0.6255
4sensor	10	453	0.2500	0.609900	0.6099
4sensor	10	453	0.2600	0.592700	0.5927
4sensor	10	453	0.2700	0.577400	0.5774
4sensor	10	453	0.2800	0.558200	0.5582
4sensor	10	453	0.2900	0.541900	0.5419
4sensor	10	453	0.3000	0.525800	0.5258
4sensor	10	453	0.3100	0.508600	0.5086
4sensor	10	453	0.3200	0.491200	0.4912
4sensor	10	453	0.3300	0.475800	0.4758
4sensor	10	453	0.3400	0.459800	0.4598
4sensor	10	453	0.3500	0.444700	0.4447
4sensor	10	453	0.3600	0.429900	0.4299
4sensor	10	453	0.3700	0.413300	0.4133
4sensor	10	453	0.3800	0.395200	0.3952
4sensor	10	453	0.3900	0.377100	0.3771
4sensor	10	453	0.4000	0.362000	0.3620
4sensor	10	453	0.4100	0.345500	0.3455
4sensor	10	453	0.4200	0.330400	0.3304
4sensor	10	453	0.4300	0.312400	0.3124
4sensor	10	453	0.4400	0.296100	0.2961
4sensor	10	453	0.4500	0.278000	0.2780
4sensor	10	453	0.4600	0.261700	0.2617
4sensor	10	453	0.4700	0.246300	0.2453
4sensor	10	453	0.4800	0.234700	0.2317
4sensor	10	453	0.4900	0.221100	0.2171
4sensor	10	453	0.5000	0.207700	0.2027
4sensor	10	453	0.5100	0.194500	0.1875
4sensor	10	453	0.5200	0.180100	0.1731
4sensor	10	453	0.5300	0.165500	0.1585
4sensor	10	453	0.5400	0.153500	0.1445
4sensor	10	453	0.5500	0.140100	0.1301
4sensor	10	453	0.5600	0.131200	0.1172
4sensor	10	453	0.5700	0.120400	0.1044
4sensor	10	453	0.5800	0.114300	0.0913
4sensor	10	453	0.5900	0.105400	0.0794
4sensor	10	453	0.6000	0.094300	0.0683
4sensor	10	453	0.6100	0.088200	0.0582
4sensor	10	453	0.6200	0.083500	0.0505
4sensor	10	453	0.6300	0.085500	0.0425
4sensor	10	453	0.6400	0.085300	0.0353
4sensor	10	453	0.6500	0.087000	0.0290
4sensor	10	453	0.6600	0.088600	0.0246
4sensor	10	453	0.6700	0.089100	0.0201
4sensor	10	453	0.6800	0.090600	0.0166
4sensor	10	453	0.6900	0.097500	0.0145
4sensor	10	453	0.7000	0.107800	0.0118
4sensor	10	453	0.7100	0.113000	0.0100
4sensor	10	453	0.7200	0.116100	0.0081
4sensor	10	453	0.7300	0.119800	0.0068
4sensor	10	453	0.7400	0.121100	0.0061
4sensor	10	453	0.7500	0.124200	0.0052
4sensor	10	453	0.7600	0.130600	0.0046
4sensor	10	453	0.7700	0.129900	0.0039
4sensor	10	453	0.7800	0.132200	0.0032
4sensor	10	453	0.7900	0.133400	0.0024
4sensor	10	453	0.8000	0.135300	0.0023
4sensor	10	453	0.8100	0.135800	0.0018
4sensor	10	453	0.8200	0.136300	0.0013
4sensor	10	453	0.8300	0.135900	0.0009
4sensor	10	453	0.8400	0.136600	0.0006
4sensor	10	453	0.8500	0.137400	0.0004
4sensor	10	453	0.8600	0.139200	0.0002
4sensor	10	453	0.8700	0.141100	0.0001
4sensor	10	453	0.8800	0.142100	0.0001
4sensor	10	453	0.8900	0.143100	0.0001
4sensor	10	453	0.9000	0.143100	0.0001
4sensor	10	453	0.9100	0.144000	0.0000
4sensor	10	453	0.9200	0.144000	0.0000
4sensor	10	453	0.9300	0.144000	0.0000
4sensor	10	453	0.9400	0.144000	0.0000
4sensor	10	453	0.9500	0.144000	0.0000
4sensor	10	453	0.9600	0.144000	0.0000
4sensor	10	453	0.9700	0.144000	0.0000
4sensor	10	453	0.9800	0.144000	0.0000
4sensor	10	453	0.9900	0.144000	0.0000
4sensor	10	453	1.0000	0.144000	0.0000
4sensor	100	453	0.0100	0.981100	0.9811
4sensor	100	453	0.0200	0.969200	0.9692
4sensor	100	453	0.0300	0.954400	0.9544
4sensor	100	453	0.0400	0.938300	0.9383
4sensor	100	453	0.0500	0.923300	0.9233
4sensor	100	453	0.0600	0.908500	0.9085
4sensor	100	453	0.0700	0.891400	0.8914
4sensor	100	453	0.0800	0.875600	0.8756
4sensor	100	453	0.0900	0.858400	0.8584
4sensor	100	453	0.1000	0.844500	0.8445
4sensor	100	453	0.1100	0.828000	0.8280
4sensor	100	453	0.1200	0.813400	0.8134
4sensor	100	453	0.1300	0.798000	0.7980
4sensor	100	453	0.1400	0.782700	0.7827
4sensor	100	453	0.1500	0.767100	0.7671
4sensor	100	453	0.1600	0.749900	0.7499
4sensor	100	453	0.1700	0.735500	0.7355
4sensor	100	453	0.1800	0.719600	0.7196
4sensor	100	453	0.1900	0.703000	0.7030
4sensor	100	453	0.2000	0.687500	0.6875
4sensor	100	453	0.2100	0.672200	0.6722
4sensor	100	453	0.2200	0.655100	0.6551
4sensor	100	453	0.2300	0.641100	0.6411
4sensor	100	453	0.2400	0.625500	0.6255
4sensor	100	453	0.2500	0.609900	0.6099
4sensor	100	453	0.2600	0.592700	0.5927
4sensor	100	453	0.2700	0.577400	0.5774
4sensor	100	453	0.2800	0.558200	0.5582
4sensor	100	453	0.2900	0.541900	0.5419
4sensor	100	453	0.3000	0.525800	0.5258
4sensor	100	453	0.3100	0.508600	0.5086
4sensor	100	453	0.3200	0.491200	0.4912
4sensor	100	453	0.3300	0.475800	0.4758
4sensor	100	453	0.3400	0.459800	0.4598
4sensor	100	453	0.3500	0.444700	0.4447
4sensor	100	453	0.3600	0.429900	0.4299
4sensor	100	453	0.3700	0.413300	0.4133
4sensor	100	453	0.3800	0.395200	0.3952
4sensor	100	453	0.3900	0.377100	0.3771
4sensor	100	453	0.4000	0.362000	0.3620
4sensor	100	453	0.4100	0.345500	0.3455
4sensor	100	453	0.4200	0.330400	0.3304
4sensor	100	453	0.4300	0.312400	0.3124
4sensor	100	453	0.4400	0.296100	0.2961
4sensor	100	453	0.4500	0.278000	0.2780
4sensor	100	453	0.4600	0.261700	0.2617
4sensor	100	453	0.4700	0.255300	0.2453
4sensor	100	453	0.4800	0.261700	0.2317
4sensor	100	453	0.4900	0.257100	0.2171
4sensor	100	453	0.5000	0.252700	0.2027
4sensor	100	453	0.5100	0.257500	0.1875
4sensor	100	453	0.5200	0.243100	0.1731
4sensor	100	453	0.5300	0.228500	0.1585
4sensor	100	453	0.5400	0.234500	0.1445
4sensor	100	453	0.5500	0.230100	0.1301
4sensor	100	453	0.5600	0.257200	0.1172
4sensor	100	453	0.5700	0.264400	0.1044
4sensor	100	453	0.5800	0.321300	0.0913
4sensor	100	453	0.5900	0.339400	0.0794
4sensor	100	453	0.6000	0.328300	0.0683
4sensor	100	453	0.6100	0.358200	0.0582
4sensor	100	453	0.6200	0.380500	0.0505
4sensor	100	453	0.6300	0.472500	0.0425
4sensor	100	453	0.6400	0.535300	0.0353
4sensor	100	453	0.6500	0.609000	0.0290
4sensor	100	453	0.6600	0.664600	0.0246
4sensor	100	453	0.6700	0.710100	0.0201
4sensor	100	453	0.6800	0.756600	0.0166
4sensor	100	453	0.6900	0.844500	0.0145
4sensor	100	453	0.7000	0.971800	0.0118
4sensor	100	453	0.7100	1.040000	0.0100
4sensor	100	453	0.7200	1.088100	0.0081
4sensor	100	453	0.7300	1.136800	0.0068
4sensor	100	453	0.7400	1.156100	0.0061
4sensor	100	453	0.7500	1.195200	0.0052
4sensor	100	453	0.7600	1.264600	0.0046
4sensor	100	453	0.7700	1.263900	0.0039
4sensor	100	453	0.7800	1.293200	0.0032
4sensor	100	453	0.7900	1.312400	0.0024
4sensor	100	453	0.8000	1.332300	0.0023
4sensor	100	453	0.8100	1.341800	0.0018
4sensor	100	453	0.8200	1.351300	0.0013
4sensor	100	453	0.8300	1.350900	0.0009
4sensor	100	453	0.8400	1.360600	0.0006
4sensor	100	453	0.8500	1.370400	0.0004
4sensor	100	453	0.8600	1.390200	0.0002
4sensor	100	453	0.8700	1.410100	0.0001
4sensor	100	453	0.8800	1.420100	0.0001
4sensor	100	453	0.8900	1.430100	0.0001
4sensor	100	453	0.9000	1.430100	0.0001
4sensor	100	453	0.9100	1.440000	0.0000
4sensor	100	453	0.9200	1.440000	0.0000
4sensor	100	453	0.9300	1.440000	0.0000
4sensor	100	453	0.9400	1.440000	0.0000
4sensor	100	453	0.9500	1.440000	0.0000
4sensor	100	453	0.9600	1.440000	0.0000
4sensor	100	453	0.9700	1.440000	0.0000
4sensor	100	453	0.9800	1.440000	0.0000
4sensor	100	453	0.9900	1.440000	0.0000
4sensor	100	453	1.0000	1.440000	0.0000
4sensor	1000	453	0.0100	0.981100	0.9811
4sensor	1000	453	0.0200	0.969200	0.9692
4sensor	1000	453	0.0300	0.954400	0.9544
4sensor	1000	453	0.0400	0.938300	0.9383
4sensor	1000	453	0.0500	0.923300	0.9233
4sensor	1000	453	0.0600	0.908500	0.9085
4sensor	1000	453	0.0700	0.891400	0.8914
4sensor	1000	453	0.0800	0.875600	0.8756
4sensor	1000	453	0.0900	0.858400	0.8584
4sensor	1000	453	0.1000	0.844500	0.8445
4sensor	1000	453	0.1100	0.828000	0.8280
4sensor	1000	453	0.1200	0.813400	0.8134
4sensor	1000	453	0.1300	0.798000	0.7980
4sensor	1000	453	0.1400	0.782700	0.7827
4sensor	1000	453	0.1500	0.767100	0.7671
4sensor	1000	453	0.1600	0.749900	0.7499
4sensor	1000	453	0.1700	0.735500	0.7355
4sensor	1000	453	0.1800	0.719600	0.7196
4sensor	1000	453	0.1900	0.703000	0.7030
4sensor	1000	453	0.2000	0.687500	0.6875
4sensor	1000	453	0.2100	0.672200	0.6722
4sensor	1000	453	0.2200	0.655100	0.6551
4sensor	1000	453	0.2300	0.641100	0.6411
4sensor	1000	453	0.2400	0.625500	0.6255
4sensor	1000	453	0.2500	0.609900	0.6099
4sensor	1000	453	0.2600	0.592700	0.5927
4sensor	1000	453	0.2700	0.577400	0.5774
4sensor	1000	453	0.2800	0.558200	0.5582
4sensor	1000	453	0.2900	0.541900	0.5419
4sensor	1000	453	0.3000	0.525800	0.5258
4sensor	1000	453	0.3100	0.508600	0.5086
4sensor	1000	453	0.3200	0.491200	0.4912
4sensor	1000	453	0.3300	0.475800	0.4758
4sensor	1000	453	0.3400	0.459800	0.4598
4sensor	1000	453	0.3500	0.444700	0.4447
4sensor	1000	453	0.3600	0.429900	0.4299
4sensor	1000	453	0.3700	0.413300	0.4133
4sensor	1000	453	0.3800	0.395200	0.3952
4sensor	1000	453	0.3900	0.377100	0.3771
4sensor	1000	453	0.4000	0.362000	0.3620
4sensor	1000	453	0.4100	0.345500	0.3455
4sensor	1000	453	0.4200	0.330400	0.3304
4sensor	1000	453	0.4300	0.312400	0.3124
4sensor	1000	453	0.4400	0.296100	0.2961
4sensor	1000	453	0.4500	0.278000	0.2780
4sensor	1000	453	0.4600	0.261700	0.2617
4sensor	1000	453	0.4700	0.345300	0.2453
4sensor	1000	453	0.4800	0.531700	0.2317
4sensor	1000	453	0.4900	0.617100	0.2171
4sensor	1000	453	0.5000	0.702700	0.2027
4sensor	1000	453	0.5100	0.887500	0.1875
4sensor	1000	453	0.5200	0.873100	0.1731
4sensor	1000	453	0.5300	0.858500	0.1585
4sensor	1000	453	0.5400	1.044500	0.1445
4sensor	1000	453	0.5500	1.130100	0.1301
4sensor	1000	453	0.5600	1.517200	0.1172
4sensor	1000	453	0.5700	1.704400	0.1044
4sensor	1000	453	0.5800	2.391300	0.0913
4sensor	1000	453	0.5900	2.679400	0.0794
4sensor	1000	453	0.6000	2.668300	0.0683
4sensor	1000	453	0.6100	3.058200	0.0582
4sensor	1000	453	0.6200	3.350500	0.0505
4sensor	1000	453	0.6300	4.342500	0.0425
4sensor	1000	453	0.6400	5.035300	0.0353
4sensor	1000	453	0.6500	5.829000	0.0290
4sensor	1000	453	0.6600	6.424600	0.0246
4sensor	1000	453	0.6700	6.920100	0.0201
4sensor	1000	453	0.6800	7.416600	0.0166
4sensor	1000	453	0.6900	8.314500	0.0145
4sensor	1000	453	0.7000	9.611800	0.0118
4sensor	1000	453	0.7100	10.310000	0.0100
4sensor	1000	453	0.7200	10.808100	0.0081
4sensor	1000	453	0.7300	11.306800	0.0068
4sensor	1000	453	0.7400	11.506100	0.0061
4sensor	1000	453	0.7500	11.905200	0.0052
4sensor	1000	453	0.7600	12.604600	0.0046
4sensor	1000	453	0.7700	12.603900	0.0039
4sensor	1000	453	0.7800	12.903200	0.0032
4sensor	1000	453	0.7900	13.102400	0.0024
4sensor	1000	453	0.8000	13.302300	0.0023
4sensor	1000	453	0.8100	13.401800	0.0018
4sensor	1000	453	0.8200	13.501300	0.0013
4sensor	1000	453	0.8300	13.500900	0.0009
4sensor	1000	453	0.8400	13.600600	0.0006
4sensor	1000	453	0.8500	13.700400	0.0004
4sensor	1000	453	0.8600	13.900200	0.0002
4sensor	1000	453	0.8700	14.100100	0.0001
4sensor	1000	453	0.8800	14.200100	0.0001
4sensor	1000	453	0.8900	14.300100	0.0001
4sensor	1000	453	0.9000	14.300100	0.0001
4sensor	1000	453	0.9100	14.400000	0.0000
4sensor	1000	453	0.9200	14.400000	0.0000
4sensor	1000	453	0.9300	14.400000	0.0000
4sensor	1000	453	0.9400	14.400000	0.0000
4sensor	1000	453	0.9500	14.400000	0.0000
4sensor	1000	453	0.9600	14.400000	0.0000
4sensor	1000	453	0.9700	14.400000	0.0000
4sensor	1000	453	0.9800	14.400000	0.0000
4sensor	1000	453	0.9900	14.400000	0.0000
4sensor	1000	453	1.0000	14.400000	0.0000
4sensor	1	590	0.0100	0.982100	0.9821
4sensor	1	590	0.0200	0.969600	0.9696
4sensor	1	590	0.0300	0.954800	0.9548
4sensor	1	590	0.0400	0.940200	0.9402
4sensor	1	590	0.0500	0.925200	0.9252
4sensor	1	590	0.0600	0.909600	0.9096
4sensor	1	590	0.0700	0.893300	0.8933
4sensor	1	590	0.0800	0.876800	0.8768
4sensor	1	590	0.0900	0.859400	0.8594
4sensor	1	590	0.1000	0.843700	0.8437
4sensor	1	590	0.1100	0.829700	0.8297
4sensor	1	590	0.1200	0.815800	0.8158
4sensor	1	590	0.1300	0.802500	0.8025
4sensor	1	590	0.1400	0.786700	0.7867
4sensor	1	590	0.1500	0.773400	0.7734
4sensor	1	590	0.1600	0.760400	0.7604
4sensor	1	590	0.1700	0.745200	0.7452
4sensor	1	590	0.1800	0.731500	0.7315
4sensor	1	590	0.1900	0.715200	0.7152
4sensor	1	590	0.2000	0.698800	0.6988
4sensor	1	590	0.2100	0.682700	0.6827
4sensor	1	590	0.2200	0.664700	0.6647
4sensor	1	590	0.2300	0.646600	0.6466
4sensor	1	590	0.2400	0.628700	0.6287
4sensor	1	590	0.2500	0.609300	0.6093
4sensor	1	590	0.2600	0.592700	0.5927
4sensor	1	590	0.2700	0.575800	0.5758
4sensor	1	590	0.2800	0.558400	0.5584
4sensor	1	590	0.2900	0.539100	0.5391
4sensor	1	590	0.3000	0.522700	0.5227
4sensor	1	590	0.3100	0.507000	0.5070
4sensor	1	590	0.3200	0.491600	0.4916
4sensor	1	590	0.3300	0.476000	0.4760
4sensor	1	590	0.3400	0.457900	0.4579
4sensor	1	590	0.3500	0.439900	0.4399
4sensor	1	590	0.3600	0.424500	0.4245
4sensor	1	590	0.3700	0.407300	0.4073
4sensor	1	590	0.3800	0.389600	0.3896
4sensor	1	590	0.3900	0.373500	0.3735
4sensor	1	590	0.4000	0.355600	0.3556
4sensor	1	590	0.4100	0.337000	0.3370
4sensor	1	590	0.4200	0.318900	0.3189
4sensor	1	590	0.4300	0.301900	0.3019
4sensor	1	590	0.4400	0.285400	0.2854
4sensor	1	590	0.4500	0.266400	0.2663
4sensor	1	590	0.4600	0.250300	0.2502
4sensor	1	590	0.4700	0.234600	0.2345
4sensor	1	590	0.4800	0.216300	0.2161
4sensor	1	590	0.4900	0.203400	0.2032
4sensor	1	590	0.5000	0.187300	0.1871
4sensor	1	590	0.5100	0.172600	0.1721
4sensor	1	590	0.5200	0.158100	0.1573
4sensor	1	590	0.5300	0.144400	0.1436
4sensor	1	590	0.5400	0.130700	0.1299
4sensor	1	590	0.5500	0.117100	0.1162
4sensor	1	590	0.5600	0.104600	0.1034
4sensor	1	590	0.5700	0.093600	0.0921
4sensor	1	590	0.5800	0.084200	0.0824
4sensor	1	590	0.5900	0.075400	0.0735
4sensor	1	590	0.6000	0.068000	0.0657
4sensor	1	590	0.6100	0.058500	0.0560
4sensor	1	590	0.6200	0.050200	0.0471
4sensor	1	590	0.6300	0.044600	0.0405
4sensor	1	590	0.6400	0.038400	0.0336
4sensor	1	590	0.6500	0.033800	0.0279
4sensor	1	590	0.6600	0.029700	0.0232
4sensor	1	590	0.6700	0.026400	0.0195
4sensor	1	590	0.6800	0.023600	0.0164
4sensor	1	590	0.6900	0.020800	0.0130
4sensor	1	590	0.7000	0.019900	0.0111
4sensor	1	590	0.7100	0.019000	0.0095
4sensor	1	590	0.7200	0.018700	0.0083
4sensor	1	590	0.7300	0.017200	0.0063
4sensor	1	590	0.7400	0.016400	0.0052
4sensor	1	590	0.7500	0.016600	0.0046
4sensor	1	590	0.7600	0.015800	0.0034
4sensor	1	590	0.7700	0.015900	0.0033
4sensor	1	590	0.7800	0.015600	0.0028
4sensor	1	590	0.7900	0.014900	0.0020
4sensor	1	590	0.8000	0.014800	0.0017
4sensor	1	590	0.8100	0.014700	0.0015
4sensor	1	590	0.8200	0.015100	0.0014
4sensor	1	590	0.8300	0.014600	0.0008
4sensor	1	590	0.8400	0.014600	0.0007
4sensor	1	590	0.8500	0.014600	0.0007
4sensor	1	590	0.8600	0.014600	0.0006
4sensor	1	590	0.8700	0.014500	0.0004
4sensor	1	590	0.8800	0.014300	0.0001
4sensor	1	590	0.8900	0.014300	0.0001
4sensor	1	590	0.9000	0.014200	0.0000
4sensor	1	590	0.9100	0.014200	0.0000
4sensor	1	590	0.9200	0.014400	0.0000
4sensor	1	590	0.9300	0.014400	0.0000
4sensor	1	590	0.9400	0.014400	0.0000
4sensor	1	590	0.9500	0.014400	0.0000
4sensor	1	590	0.9600	0.014400	0.0000
4sensor	1	590	0.9700	0.014400	0.0000
4sensor	1	590	0.9800	0.014400	0.0000
4sensor	1	590	0.9900	0.014400	0.0000
4sensor	1	590	1.0000	0.014400	0.0000
4sensor	10	590	0.0100	0.982100	0.9821
4sensor	10	590	0.0200	0.969600	0.9696
4sensor	10	590	0.0300	0.954800	0.9548
4sensor	10	590	0.0400	0.940200	0.9402
4sensor	10	590	0.0500	0.925200	0.9252
4sensor	10	590	0.0600	0.909600	0.9096
4sensor	10	590	0.0700	0.893300	0.8933
4sensor	10	590	0.0800	0.876800	0.8768
4sensor	10	590	0.0900	0.859400	0.8594
4sensor	10	590	0.1000	0.843700	0.8437
4sensor	10	590	0.1100	0.829700	0.8297
4sensor	10	590	0.1200	0.815800	0.8158
4sensor	10	590	0.1300	0.802500	0.8025
4sensor	10	590	0.1400	0.786700	0.7867
4sensor	10	590	0.1500	0.773400	0.7734
4sensor	10	590	0.1600	0.760400	0.7604
4sensor	10	590	0.1700	0.745200	0.7452
4sensor	10	590	0.1800	0.731500	0.7315
4sensor	10	590	0.1900	0.715200	0.7152
4sensor	10	590	0.2000	0.698800	0.6988
4sensor	10	590	0.2100	0.682700	0.6827
4sensor	10	590	0.2200	0.664700	0.6647
4sensor	10	590	0.2300	0.646600	0.6466
4sensor	10	590	0.2400	0.628700	0.6287
4sensor	10	590	0.2500	0.609300	0.6093
4sensor	10	590	0.2600	0.592700	0.5927
4sensor	10	590	0.2700	0.575800	0.5758
4sensor	10	590	0.2800	0.558400	0.5584
4sensor	10	590	0.2900	0.539100	0.5391
4sensor	10	590	0.3000	0.522700	0.5227
4sensor	10	590	0.3100	0.507000	0.5070
4sensor	10	590	0.3200	0.491600	0.4916
4sensor	10	590	0.3300	0.476000	0.4760
4sensor	10	590	0.3400	0.457900	0.4579
4sensor	10	590	0.3500	0.439900	0.4399
4sensor	10	590	0.3600	0.424500	0.4245
4sensor	10	590	0.3700	0.407300	0.4073
4sensor	10	590	0.3800	0.389600	0.3896
4sensor	10	590	0.3900	0.373500	0.3735
4sensor	10	590	0.4000	0.355600	0.3556
4sensor	10	590	0.4100	0.337000	0.3370
4sensor	10	590	0.4200	0.318900	0.3189
4sensor	10	590	0.4300	0.301900	0.3019
4sensor	10	590	0.4400	0.285400	0.2854
4sensor	10	590	0.4500	0.267300	0.2663
4sensor	10	590	0.4600	0.251200	0.2502
4sensor	10	590	0.4700	0.235500	0.2345
4sensor	10	590	0.4800	0.218100	0.2161
4sensor	10	590	0.4900	0.205200	0.2032
4sensor	10	590	0.5000	0.189100	0.1871
4sensor	10	590	0.5100	0.177100	0.1721
4sensor	10	590	0.5200	0.165300	0.1573
4sensor	10	590	0.5300	0.151600	0.1436
4sensor	10	590	0.5400	0.137900	0.1299
4sensor	10	590	0.5500	0.125200	0.1162
4sensor	10	590	0.5600	0.115400	0.1034
4sensor	10	590	0.5700	0.107100	0.0921
4sensor	10	590	0.5800	0.100400	0.0824
4sensor	10	590	0.5900	0.092500	0.0735
4sensor	10	590	0.6000	0.088700	0.0657
4sensor	10	590	0.6100	0.081000	0.0560
4sensor	10	590	0.6200	0.078100	0.0471
4sensor	10	590	0.6300	0.081500	0.0405
4sensor	10	590	0.6400	0.081600	0.0336
4sensor	10	590	0.6500	0.086900	0.0279
4sensor	10	590	0.6600	0.088200	0.0232
4sensor	10	590	0.6700	0.088500	0.0195
4sensor	10	590	0.6800	0.088400	0.0164
4sensor	10	590	0.6900	0.091000	0.0130
4sensor	10	590	0.7000	0.099100	0.0111
4sensor	10	590	0.7100	0.104500	0.0095
4sensor	10	590	0.7200	0.112300	0.0083
4sensor	10	590	0.7300	0.115300	0.0063
4sensor	10	590	0.7400	0.117200	0.0052
4sensor	10	590	0.7500	0.124600	0.0046
4sensor	10	590	0.7600	0.127400	0.0034
4sensor	10	590	0.7700	0.129300	0.0033
4sensor	10	590	0.7800	0.130800	0.0028
4sensor	10	590	0.7900	0.131000	0.0020
4sensor	10	590	0.8000	0.132700	0.0017
4sensor	10	590	0.8100	0.133500	0.0015
4sensor	10	590	0.8200	0.138400	0.0014
4sensor	10	590	0.8300	0.138800	0.0008
4sensor	10	590	0.8400	0.139700	0.0007
4sensor	10	590	0.8500	0.139700	0.0007
4sensor	10	590	0.8600	0.140600	0.0006
4sensor	10	590	0.8700	0.141400	0.0004
4sensor	10	590	0.8800	0.142100	0.0001
4sensor	10	590	0.8900	0.142100	0.0001
4sensor	10	590	0.9000	0.142000	0.0000
4sensor	10	590	0.9100	0.142000	0.0000
4sensor	10	590	0.9200	0.144000	0.0000
4sensor	10	590	0.9300	0.144000	0.0000
4sensor	10	590	0.9400	0.144000	0.0000
4sensor	10	590	0.9500	0.144000	0.0000
4sensor	10	590	0.9600	0.144000	0.0000
4sensor	10	590	0.9700	0.144000	0.0000
4sensor	10	590	0.9800	0.144000	0.0000
4sensor	10	590	0.9900	0.144000	0.0000
4sensor	10	590	1.0000	0.144000	0.0000
4sensor	100	590	0.0100	0.982100	0.9821
4sensor	100	590	0.0200	0.969600	0.9696
4sensor	100	590	0.0300	0.954800	0.9548
4sensor	100	590	0.0400	0.940200	0.9402
4sensor	100	590	0.0500	0.925200	0.9252
4sensor	100	590	0.0600	0.909600	0.9096
4sensor	100	590	0.0700	0.893300	0.8933
4sensor	100	590	0.0800	0.876800	0.8768
4sensor	100	590	0.0900	0.859400	0.8594
4sensor	100	590	0.1000	0.843700	0.8437
4sensor	100	590	0.1100	0.829700	0.8297
4sensor	100	590	0.1200	0.815800	0.8158
4sensor	100	590	0.1300	0.802500	0.8025
4sensor	100	590	0.1400	0.786700	0.7867
4sensor	100	590	0.1500	0.773400	0.7734
4sensor	100	590	0.1600	0.760400	0.7604
4sensor	100	590	0.1700	0.745200	0.7452
4sensor	100	590	0.1800	0.731500	0.7315
4sensor	100	590	0.1900	0.715200	0.7152
4sensor	100	590	0.2000	0.698800	0.6988
4sensor	100	590	0.2100	0.682700	0.6827
4sensor	100	590	0.2200	0.664700	0.6647
4sensor	100	590	0.2300	0.646600	0.6466
4sensor	100	590	0.2400	0.628700	0.6287
4sensor	100	590	0.2500	0.609300	0.6093
4sensor	100	590	0.2600	0.592700	0.5927
4sensor	100	590	0.2700	0.575800	0.5758
4sensor	100	590	0.2800	0.558400	0.5584
4sensor	100	590	0.2900	0.539100	0.5391
4sensor	100	590	0.3000	0.522700	0.5227
4sensor	100	590	0.3100	0.507000	0.5070
4sensor	100	590	0.3200	0.491600	0.4916
4sensor	100	590	0.3300	0.476000	0.4760
4sensor	100	590	0.3400	0.457900	0.4579
4sensor	100	590	0.3500	0.439900	0.4399
4sensor	100	590	0.3600	0.424500	0.4245
4sensor	100	590	0.3700	0.407300	0.4073
4sensor	100	590	0.3800	0.389600	0.3896
